Type,Time,Data
PPG_RED,1476921.9242028,126047.0
PPG_IR,1476922.024618,176311.0
PPG_GRN,1476922.0250394,7695.0
TEMP1,1476922.0255095,33.85599899291992
EDA,1476922.0253052,0.29120299220085144
PPG_RED,1476922.0248331,126069.0
PPG_IR,1476922.024696,176365.0
PPG_GRN,1476922.0251243,7706.0
PPG_IR,1476922.0247618,176440.0
PPG_GRN,1476922.0252068,7731.0
PPG_RED,1476922.0249035,126094.0
EDA,1476922.0253968,0.29139798879623413
PPG_RED,1476922.0249657,126108.0
PPG_RED,1476922.157726,126149.0
PPG_IR,1476922.157447,176530.0
PPG_GRN,1476922.1580593,7752.0
PPG_IR,1476922.1575256,176614.0
EDA,1476922.1582517,0.29158100485801697
PPG_RED,1476922.1578243,126182.0
PPG_GRN,1476922.1581254,7795.0
PPG_IR,1476922.157587,176704.0
PPG_RED,1476922.1579588,126220.0
PPG_GRN,1476922.1581828,7829.0
PPG_IR,1476922.323964,176801.0
TEMP1,1476922.3244099,33.9379997253418
PPG_GRN,1476922.3242176,7860.0
EDA,1476922.3243074,0.29173898696899414
PPG_RED,1476922.3241289,126262.0
PPG_IR,1476922.3240637,176880.0
TEMP1,1476922.3259254,33.972999572753906
PPG_GRN,1476922.3242613,7912.0
EDA,1476922.3243527,0.29186201095581055
PPG_RED,1476922.3241745,126290.0
EDA,1476922.3258705,0.2919960021972656
TEMP1,1476922.4247756,33.91699981689453
PPG_IR,1476922.3255187,176993.0
PPG_GRN,1476922.3257488,7926.0
EDA,1476922.4245029,0.29218000173568726
PPG_GRN,1476922.3257889,7974.0
PPG_IR,1476922.3255562,177114.0
PPG_GRN,1476922.3258277,7992.0
PPG_IR,1476922.3255923,177225.0
PPG_RED,1476922.3256298,126327.0
EDA,1476922.4246749,0.2923629879951477
PPG_IR,1476922.4240065,177343.0
TEMP1,1476922.5246726,33.858001708984375
PPG_RED,1476922.3256668,126377.0
EDA,1476922.5245971,0.2925350069999695
PPG_IR,1476922.4240763,177460.0
PPG_RED,1476922.3257042,126409.0
PPG_GRN,1476922.4243238,8050.0

PPG_RED,1476922.4241675,126426.0
PPG_IR,1476922.5241441,177564.0
PPG_RED,1476922.4242481,126477.0
PPG_IR,1476922.5241903,177137.0
PPG_GRN,1476922.424418,8070.0
PPG_IR,1476922.6236702,176887.0
EDA,1476922.6239226,0.29273200035095215
PPG_GRN,1476922.524444,8114.0
PPG_RED,1476922.5242436,126522.0
PPG_GRN,1476922.5244969,8131.0
EDA,1476922.6239636,0.2929159998893738
PPG_GRN,1476922.5245418,8108.0
PPG_IR,1476922.6237167,176809.0
PPG_RED,1476922.5243254,126516.0
PPG_GRN,1476922.6238383,8056.0
PPG_RED,1476922.5243843,126432.0
PPG_IR,1476922.7239425,176746.0
PPG_GRN,1476922.6238786,8042.0
PPG_RED,1476922.6237599,126386.0
EDA,1476922.7244402,0.2930639982223511
TEMP1,1476922.7245097,33.86800003051758
PPG_GRN,1476922.7242857,7982.0
PPG_IR,1476922.7239855,176704.0
PPG_RED,1476922.6237978,126373.0
PPG_GRN,1476922.7243486,7973.0
PPG_RED,1476922.7241038,126360.0
PPG_IR,1476922.7240219,176662.0
PPG_RED,1476922.7241469,126367.0
EDA,1476922.8241687,0.2932490110397339
PPG_IR,1476922.8238496,176688.0
TEMP1,1476922.8243299,33.90700149536133
PPG_GRN,1476922.7243907,7924.0
EDA,1476922.8242585,0.2934339940547943
PPG_RED,1476922.7241826,126332.0
PPG_GRN,1476922.8240655,7928.0
PPG_IR,1476922.8239171,176724.0
PPG_RED,1476922.8239687,126338.0
TEMP1,1476922.9245683,33.81800079345703
PPG_IR,1476922.9241121,176726.0
82495
PPG_GRN,1476922.8241146,7918.0
PPG_RED,1476922.8240165,126361.0
PPG_RED,1476922.9242396,126368.0
PPG_GRN,1476922.9243618,7930.0
PPG_GRN,1476922.9244064,7914.0
PPG_RED,1476922.9242816,126349.0
PPG_IR,1476922.9241571,176728.0
PPG_RED,1476922.9243188,126371.0
PPG_GRN,1476922.9244456,7928.0
PPG_IR,1476922.924196,176769.0
PPG_GRN,1476923.0576854,7937.0
EDA,1476923.057831,0.2937310039997101
PPG_RED,1476923.0575874,126404.0
PPG_IR,1476923.0574528,176840.0
EDA,1476923.0579503,0.29387998580932617
PPG_RED,1476923.0576367,126410.0
PPG_IR,1476923.0575336,176918.0
PPG_GRN,1476923.0577726,7983.0
TEMP1,1476923.2918864,33.814998626708984
PPG_IR,1476923.2911183,176988.0
PPG_GRN,1476923.2916033,8014.0
PPG_RED,1476923.2914043,126457.0
EDA,1476923.2917997,0.29458799958229065
TEMP1,1476923.2944826,33.81399917602539
PPG_IR,1476923.2911989,177052.0
EDA,1476923.2943918,0.29467499256134033
