Type,Time,Data
EDA,529369.8433384,5.7149481773376465
PPG_GRN,529369.8430618,9451.0
EDA,529369.8434983,5.7149481773376465
PPG_GRN,529369.8431546,9377.0
PPG_RED,529369.8427382,133990.0
PPG_GRN,529369.843238,9332.0
PPG_RED,529369.8428911,133932.0
PPG_RED,529369.8429688,133889.0
PPG_IR,529369.8423473,190873.0
PPG_IR,529369.8425066,190661.0
TEMP1,529369.8436873,38.1349983215332
PPG_IR,529369.8426199,190513.0
PPG_GRN,529369.9423241,9263.0
PPG_GRN,529369.9423992,9255.0

PPG_RED,529369.9421843,133855.0
PPG_GRN,529369.9424685,9254.0
PPG_IR,529369.9418771,190455.0
EDA,529369.9425531,5.7149481773376465
TEMP1,529369.9426644,38.09400177001953
PPG_IR,529369.9419638,190473.0
PPG_IR,529369.9420345,190462.0

TEMP1,529370.1761574,38.14699935913086
PPG_RED,529370.1755611,133825.0
6465
EDA,529370.1760425,5.700933933258057
EDA,529370.1802256,5.691615104675293
PPG_RED,529370.175666,133850.0
PPG_GRN,529370.1757609,9253.0
PPG_GRN,529370.1758511,9264.0
PPG_GRN,529370.1799472,9286.0
PPG_IR,529370.1752455,190491.0

PPG_RED,529370.1798642,133852.0
PPG_IR,529370.1754362,190552.0
PPG_IR,529370.1796132,190589.0
PPG_GRN,529370.1801177,9282.0
PPG_IR,529370.1796985,190662.0
PPG_GRN,529370.2426646,9321.0
PPG_GRN,529370.242813,9346.0
PPG_IR,529370.2419824,190723.0

PPG_RED,529370.242453,133885.0
PPG_IR,529370.2421433,190817.0
PPG_RED,529370.2425311,133915.0
PPG_IR,529370.2422519,190878.0
EDA,529370.2430817,5.705583095550537
TEMP1,529370.2433667,38.1349983215332
EDA,529370.2432116,5.700933933258057
PPG_GRN,529370.2429511,9373.0
PPG_GRN,529370.3424384,9412.0
TEMP1,529370.342737,38.23500061035156
PPG_IR,529370.3419134,190987.0
PPG_RED,529370.3421119,133924.0
EDA,529370.3426185,5.696249008178711
PPG_RED,529370.342304,133962.0
PPG_GRN,529370.3425297,9456.0
PPG_IR,529370.3420203,191100.0
EDA,529370.4429627,5.696249008178711
PPG_IR,529370.4422119,191167.0
TEMP1,529370.443153,38.17300033569336
PPG_RED,529370.4424768,133975.0
EDA,529370.4430485,5.691615104675293
PPG_GRN,529370.4427201,9475.0
PPG_IR,529370.442304,191251.0
PPG_RED,529370.4425713,133989.0
PPG_IR,529370.4423859,191337.0
PPG_RED,529370.4426396,134031.0
PPG_GRN,529370.4427991,9521.0
PPG_GRN,529370.4428755,9546.0
PPG_IR,529370.6421782,191410.0
PPG_GRN,529370.642706,9568.0
0
PPG_GRN,529370.6427967,9586.0
EDA,529370.6428938,5.691615104675293
PPG_RED,529370.6425985,134072.0
PPG_IR,529370.6422741,191485.0
PPG_RED,529370.7756272,134082.0
PPG_RED,529370.7757269,134039.0
PPG_RED,529370.7758058,134010.0
PPG_RED,529370.7792852,133975.0
PPG_RED,529370.7794031,133927.0
PPG_GRN,529370.7758958,9609.0
PPG_GRN,529370.7760109,9564.0
PPG_GRN,529370.7760942,9500.0
PPG_GRN,529370.7795426,9450.0
PPG_GRN,529370.7796836,9413.0
EDA,529370.7761937,5.691615104675293
EDA,529370.7762891,5.691615104675293
EDA,529370.7798225,5.691615104675293
TEMP1,529370.7764113,38.21699905395508
PPG_IR,529370.7751281,191513.0
PPG_IR,529370.7753024,191326.0
PPG_IR,529370.7754668,191122.0
PPG_IR,529370.7790531,190973.0
PPG_IR,529370.7791649,190820.0
TEMP1,529370.7804167,38.236000061035156
PPG_IR,529370.8421208,190731.0
7597656
PPG_GRN,529370.843012,9356.0
PPG_GRN,529370.8431429,9367.0
PPG_GRN,529370.8432939,9380.0
EDA,529370.8435713,5.691615104675293
PPG_RED,529370.8426924,133879.0
PPG_RED,529370.8428676,133909.0
PPG_IR,529370.8422754,190760.0
PPG_IR,529370.8423987,190815.0
EDA,529370.9429283,5.691615104675293
PPG_RED,529370.9424082,133895.0
PPG_IR,529370.9421038,190824.0
PPG_IR,529370.9422277,190829.0
PPG_GRN,529370.942661,9380.0
PPG_RED,529370.9424948,133927.0
PPG_IR,529370.9423145,190911.0
PPG_GRN,529370.9427499,9394.0
PPG_RED,529370.9425711,133913.0
PPG_GRN,529370.9428295,9400.0
PPG_RED,529371.0758102,133956.0
EDA,529371.0766905,5.705583095550537
PPG_IR,529371.0753291,190960.0
PPG_GRN,529371.0761328,9431.0
PPG_RED,529371.0760341,133939.0
PPG_IR,529371.0756712,191044.0
PPG_GRN,529371.0764573,9467.0
EDA,529371.0769619,5.696249008178711
TEMP1,529371.0771781,38.16600036621094
EDA,529371.2765975,5.67771577835083
PPG_IR,529371.2756855,191123.0
PPG_IR,529371.2758325,191175.0
PPG_GRN,529371.2763622,9486.0
PPG_IR,529371.2759146,191239.0
PPG_GRN,529371.2764415,9509.0
PPG_IR,529371.2804182,191324.0
PPG_GRN,529371.2765117,9537.0
PPG_IR,529371.2804923,191372.0
PPG_GRN,529371.28071,9563.0
EDA,529371.2808643,5.673069000244141
TEMP1,529371.2767159,38.178001403808594
TEMP1,529371.2810425,38.112998962402344
PPG_GRN,529371.2807839,9587.0
5083
PPG_RED,529371.2760035,133974.0
PPG_RED,529371.2761965,133986.0
PPG_RED,529371.2762701,133996.0
PPG_RED,529371.2805636,134029.0
TEMP1,529371.3430018,38.119998931884766
PPG_GRN,529371.3426994,9602.0
PPG_IR,529371.3421106,191434.0
PPG_RED,529371.2806366,134034.0
PPG_IR,529371.3422533,191501.0
PPG_IR,529371.3424133,191557.0
PPG_GRN,529371.3427643,9621.0
EDA,529371.3429043,5.682326793670654
PPG_RED,529371.3425111,134047.0
PPG_GRN,529371.3428264,9634.0
PPG_RED,529371.3425761,134094.0
PPG_RED,529371.3426327,134090.0
PPG_RED,529371.4425059,134097.0
EDA,529371.4429626,5.673069000244141
PPG_RED,529371.4426141,134061.0
PPG_IR,529371.4421923,191528.0
EDA,529371.4430376,5.682326793670654
PPG_IR,529371.4423576,191298.0
PPG_GRN,529371.4427051,9630.0
PPG_GRN,529371.4428563,9595.0
TEMP1,529371.7094036,38.08700180053711
EDA,529371.7092926,5.682326793670654
PPG_IR,529371.7085911,191094.0
PPG_IR,529371.7086966,190874.0
TEMP1,529371.7141507,38.14400100708008
PPG_GRN,529371.7090639,9506.0
PPG_GRN,529371.7091394,9452.0
PPG_IR,529371.7087696,190732.0
PPG_GRN,529371.7092076,9367.0
PPG_RED,529371.7088494,134002.0
PPG_RED,529371.7089226,133959.0
PPG_IR,529371.7127028,190619.0
PPG_RED,529371.7089871,133902.0
PPG_GRN,529371.713441,9300.0
PPG_IR,529371.7128562,190566.0
PPG_RED,529371.713017,133867.0
PPG_RED,529371.7131943,133839.0
PPG_IR,529371.7418171,190569.0
PPG_GRN,529371.742252,9304.0
PPG_RED,529371.7420299,133844.0
TEMP1,529371.7427398,38.097999572753906
PPG_IR,529371.7418963,190616.0
PPG_IR,529371.7419587,190652.0
EDA,529371.7135278,5.691615104675293
PPG_RED,529371.7420982,133856.0
EDA,529371.713912,5.691615104675293
PPG_RED,529371.7421591,133833.0
EDA,529371.7426143,5.710284233093262
PPG_GRN,529371.7424215,9308.0
PPG_GRN,529371.7425072,9314.0
EDA,529371.8770517,5.710284233093262
PPG_IR,529371.8757421,190722.0
PPG_RED,529371.8762473,133853.0
EDA,529371.8771947,5.691615104675293
PPG_GRN,529371.876704,9325.0
PPG_RED,529371.8764892,133876.0
PPG_GRN,529371.8768877,9360.0
PPG_IR,529371.8760417,190754.0
PPG_RED,529371.9759238,133885.0
293
EDA,529371.9768557,5.691615104675293
PPG_RED,529371.976076,133915.0
PPG_GRN,529371.9763654,9376.0
PPG_RED,529371.976183,133921.0
TEMP1,529371.9769782,38.112998962402344
PPG_IR,529371.9754365,190850.0
PPG_IR,529371.9756035,190922.0
PPG_GRN,529371.9765166,9411.0
PPG_GRN,529371.9766111,9431.0
PPG_IR,529371.9758107,190980.0
PPG_RED,529372.2089345,133930.0
11
66
TEMP1,529372.2147569,38.15800094604492
EDA,529372.2144711,5.691615104675293
EDA,529372.2145804,5.691615104675293
PPG_IR,529372.208781,191148.0
PPG_GRN,529372.2091764,9488.0
PPG_IR,529372.2129525,191200.0

PPG_IR,529372.2132185,191270.0
PPG_GRN,529372.2140896,9507.0
PPG_RED,529372.2135954,133994.0
PPG_GRN,529372.2142886,9538.0
PPG_RED,529372.2138115,133989.0
PPG_GRN,529372.2143749,9552.0
PPG_RED,529372.2139831,134001.0
PPG_RED,529372.2755566,134047.0
PPG_GRN,529372.2758498,9574.0
PPG_IR,529372.2133969,191344.0
EDA,529372.2760236,5.705583095550537
PPG_RED,529372.275732,133987.0
PPG_GRN,529372.2759343,9531.0
PPG_IR,529372.2754008,191359.0
PPG_IR,529372.2754814,191194.0
PPG_RED,529372.3757205,133948.0
TEMP1,529372.3765547,38.17499923706055
PPG_GRN,529372.3759846,9438.0
PPG_RED,529372.3758118,133896.0
PPG_IR,529372.3752545,190930.0
PPG_GRN,529372.3761163,9381.0
PPG_IR,529372.3754215,190736.0
PPG_GRN,529372.3762045,9317.0
PPG_RED,529372.3758767,133838.0
EDA,529372.3763329,5.7149481773376465
PPG_IR,529372.3756088,190568.0
EDA,529372.3764336,5.7149481773376465
PPG_RED,529372.4759114,133795.0
PPG_RED,529372.4759854,133770.0
PPG_GRN,529372.4760621,9259.0
PPG_GRN,529372.4761407,9229.0
EDA,529372.476224,5.7149481773376465
TEMP1,529372.4763416,38.25299835205078
PPG_IR,529372.4757515,190435.0
PPG_IR,529372.4758352,190398.0
PPG_GRN,529372.7427989,9233.0
PPG_GRN,529372.7428758,9221.0
PPG_GRN,529372.7429459,9215.0
PPG_GRN,529372.7464074,9242.0
PPG_GRN,529372.7465185,9276.0
EDA,529372.7430336,5.7149481773376465
EDA,529372.7431176,5.705583095550537
EDA,529372.7466387,5.700933933258057
TEMP1,529372.7432235,38.18000030517578
PPG_IR,529372.7420794,190441.0
PPG_IR,529372.7422939,190424.0
PPG_IR,529372.7424813,190452.0
PPG_IR,529372.7458498,190530.0
PPG_IR,529372.7460018,190582.0
PPG_RED,529372.7425843,133778.0
PPG_RED,529372.7426571,133752.0
PPG_RED,529372.7427213,133767.0
PPG_RED,529372.7461592,133777.0
PPG_RED,529372.7462932,133770.0
PPG_RED,529372.7757253,133777.0
EDA,529372.776164,5.700933933258057
25
EDA,529372.7762542,5.705583095550537
PPG_IR,529372.7755012,190642.0
PPG_IR,529372.7755824,190715.0
PPG_IR,529372.7756511,190810.0
PPG_GRN,529372.7759347,9279.0
PPG_GRN,529372.7760119,9316.0
PPG_RED,529372.7757971,133825.0
PPG_GRN,529372.7760808,9340.0
