Type,Time,Data
PPG_RED,513613.2205235,121252.0
EDA,513613.2208417,0.4097200036048889
PPG_GRN,513613.2207137,8113.0
PPG_GRN,513613.2207725,8086.0
PPG_IR,513613.2203343,195841.0
PPG_RED,513613.2205846,121245.0
PPG_IR,513613.220394,195760.0
EDA,513613.2879505,0.40986499190330505
PPG_IR,513613.2876799,195745.0
PPG_RED,513613.2877629,121226.0
PPG_IR,513613.287724,195733.0
PPG_RED,513613.2878024,121216.0
EDA,513613.2879979,0.4099850058555603
PPG_GRN,513613.2878437,8096.0
PPG_GRN,513613.2878881,8096.0
PPG_GRN,513613.3871526,8102.0
EDA,513613.3872777,0.4101540148258209
PPG_RED,513613.3870298,121230.0
PPG_IR,513613.3869034,195802.0
PPG_GRN,513613.3871938,8096.0
TEMP1,513613.3873806,36.4900016784668
PPG_IR,513613.3869506,195840.0
PPG_GRN,513613.3872296,8109.0
EDA,513613.387321,0.41027501225471497
PPG_RED,513613.3870767,121263.0
PPG_IR,513613.3869865,195805.0
PPG_RED,513613.3871101,121267.0
TEMP1,513613.5208211,36.388999938964844
PPG_IR,513613.5203104,195806.0
PPG_IR,513613.5203849,195868.0
PPG_RED,513613.520451,121265.0
PPG_GRN,513613.5205899,8094.0
PPG_GRN,513613.5206554,8098.0
EDA,513613.5207362,0.41029900312423706
PPG_RED,513613.5205246,121280.0
TEMP1,513613.7552,36.487998962402344
PPG_GRN,513613.7548468,8124.0
EDA,513613.7550443,0.4100089967250824
PPG_RED,513613.7546973,121292.0
PPG_GRN,513613.7549143,8132.0
PPG_IR,513613.7545422,195935.0
EDA,513613.7551147,0.409743994474411
PPG_IR,513613.7545964,196015.0
PPG_RED,513613.7547467,121289.0
EDA,513613.7572051,0.4095030128955841
PPG_IR,513613.7546442,196061.0
PPG_GRN,513613.7549744,8122.0
PPG_IR,513613.7568762,196115.0
PPG_IR,513613.7569378,196118.0
PPG_RED,513613.7547916,121299.0
PPG_GRN,513613.7570924,8119.0
PPG_RED,513613.7569888,121301.0
PPG_GRN,513613.7571459,8142.0

EDA,513613.7913887,0.4093109965324402
PPG_GRN,513613.7911916,8132.0
TEMP1,513613.7915472,36.494998931884766
EDA,513613.7914591,0.40914300084114075
PPG_GRN,513613.7912542,8127.0
PPG_GRN,513613.7913158,8152.0
PPG_RED,513613.7910016,121299.0
PPG_RED,513613.7910661,121297.0
PPG_IR,513613.7907909,196153.0
PPG_RED,513613.7911258,121295.0
PPG_IR,513613.7908673,196155.0
PPG_IR,513613.7909285,196161.0
PPG_IR,513613.9221134,196208.0
PPG_RED,513613.9224904,121314.0
PPG_GRN,513613.9228058,8141.0
EDA,513613.9232106,0.4093349874019623
PPG_RED,513613.9225954,121311.0
TEMP1,513613.9233619,36.46200180053711
PPG_RED,513613.9226934,121297.0
PPG_GRN,513613.9229314,8141.0
PPG_IR,513613.9222407,196230.0
PPG_GRN,513613.9230764,8145.0
PPG_IR,513613.9223686,196219.0
PPG_IR,513614.021209,196152.0
EDA,513614.0218591,0.40945500135421753
PPG_IR,513614.0213127,196079.0
EDA,513614.02197,0.40959998965263367
TEMP1,513614.0220988,36.48400115966797
PPG_GRN,513614.0216583,8142.0
PPG_RED,513614.0214222,121290.0
PPG_RED,513614.0215556,121293.0
PPG_GRN,513614.0217553,8130.0
PPG_RED,513614.2203657,121289.0
EDA,513614.2206785,0.40967199206352234
PPG_IR,513614.2202271,196044.0

PPG_GRN,513614.2204909,8143.0
EDA,513614.2247676,0.40967199206352234
PPG_RED,513614.2243503,121277.0
EDA,513614.2248727,0.40959998965263367
TEMP1,513614.224997,36.56399917602539
PPG_GRN,513614.2205939,8132.0
PPG_IR,513614.2203003,196002.0
PPG_IR,513614.2241691,196021.0
PPG_IR,513614.2242303,196022.0
PPG_GRN,513614.224536,8138.0
PPG_RED,513614.2244169,121289.0
PPG_RED,513614.2244746,121261.0
PPG_IR,513614.2242867,196041.0
PPG_GRN,513614.2245964,8122.0
PPG_GRN,513614.2246553,8147.0
PPG_RED,513614.3215937,121289.0
PPG_IR,513614.3212548,196078.0
PPG_RED,513614.3216741,121286.0
PPG_GRN,513614.3217826,8134.0

TEMP1,513614.3220369,36.5989990234375
PPG_GRN,513614.3218648,8148.0
EDA,513614.3219405,0.40959998965263367
PPG_RED,513614.4217521,121290.0
TEMP1,513614.422591,36.61399841308594
PPG_IR,513614.4214476,196081.0
EDA,513614.4223634,0.4094789922237396
PPG_IR,513614.4215454,196086.0
PPG_GRN,513614.4220477,8133.0
PPG_RED,513614.4218472,121305.0
PPG_RED,513614.4219365,121313.0
EDA,513614.4224629,0.40967199206352234
PPG_IR,513614.4216311,196141.0
PPG_GRN,513614.4221449,8136.0
PPG_GRN,513614.4222515,8143.0
PPG_GRN,513614.5202494,8156.0
PPG_IR,513614.5200139,196163.0
EDA,513614.5203796,0.4100089967250824
PPG_GRN,513614.5202924,8139.0
PPG_GRN,513614.5203282,8155.0
PPG_RED,513614.5201397,121320.0
PPG_IR,513614.5200607,196155.0

PPG_RED,513614.520209,121342.0
PPG_IR,513614.5200993,196188.0
PPG_IR,513614.7544105,196226.0
PPG_RED,513614.7545147,121336.0
TEMP1,513614.7548383,36.619998931884766
EDA,513614.7547412,0.4102259874343872
PPG_RED,513614.7545715,121322.0
PPG_GRN,513614.7546326,8156.0
EDA,513614.7547856,0.410396009683609
TEMP1,513614.7573106,36.551998138427734
PPG_RED,513614.7570251,121357.0
PPG_GRN,513614.7546939,8147.0
PPG_RED,513614.7570627,121371.0
PPG_IR,513614.7544567,196213.0
PPG_RED,513614.7570967,121361.0
PPG_IR,513614.7569067,196235.0
EDA,513614.7572591,0.4104920029640198
PPG_GRN,513614.757138,8145.0
PPG_IR,513614.7569449,196254.0
PPG_GRN,513614.7571773,8161.0
PPG_GRN,513614.7572157,8154.0
PPG_IR,513614.7569832,196274.0
EDA,513614.8201566,0.41056498885154724
PPG_GRN,513614.8200721,8139.0
PPG_RED,513614.819993,121386.0
PPG_IR,513614.8199023,196295.0
PPG_IR,513614.8199495,196241.0
PPG_GRN,513614.8201115,8148.0
EDA,513614.8201979,0.4106369912624359
TEMP1,513614.8202551,36.52199935913086
PPG_RED,513614.8200312,121381.0
EDA,513614.9207907,0.4106369912624359
TEMP1,513614.9208536,36.58100128173828
PPG_IR,513614.9202241,196125.0
PPG_GRN,513614.9206552,8145.0
PPG_GRN,513614.9206983,8143.0
PPG_RED,513614.9204927,121352.0
PPG_IR,513614.9202845,196062.0
PPG_RED,513614.9205566,121328.0
PPG_GRN,513614.9207409,8131.0
PPG_IR,513614.920373,196057.0
PPG_RED,513614.9206107,121343.0
PPG_IR,513615.0202072,196037.0
PPG_GRN,513615.0203794,8145.0
PPG_RED,513615.0202962,121325.0
PPG_RED,513615.0203365,121315.0
PPG_GRN,513615.0205316,8138.0
EDA,513615.0205924,0.41073399782180786
PPG_IR,513615.020253,196005.0
EDA,513615.0206392,0.4110249876976013
PPG_GRN,513615.220914,8132.0
PPG_GRN,513615.2209748,8133.0
PPG_GRN,513615.2210299,8137.0
PPG_GRN,513615.2210878,8140.0

EDA,513615.2211689,0.4112190008163452
PPG_IR,513615.2204393,196025.0
TEMP1,513615.2213167,36.53499984741211
EDA,513615.2212344,0.41131600737571716
PPG_RED,513615.2207451,121330.0
PPG_RED,513615.2207964,121329.0
PPG_IR,513615.2205132,196050.0
